Segment,Country,Product,ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Midmarket,France,Paseo,"Midmarket,France,Paseo",None,114,15,33,3762,188.1,3573.9,1710,1863.9,45414,5,May,2024
Small Business,Mexico,Paseo,"Small Business,Mexico,Paseo",None,69,14,18,1242,62.1,1179.9,966,213.9,45308,1,Jan,2024
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",None,93,14,38,3534,176.7,3357.3,1302,2055.3,45120,7,Jul,2023
Government,USA,Paseo,"Government,USA,Paseo",None,246,12,21,5166,258.3,4907.7,2952,1955.7,45088,6,Jun,2023
Government,Canada,Paseo,"Government,Canada,Paseo",None,738,19,34,25092,1254.6,23837.4,14022,9815.4,45333,2,Feb,2024
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",None,406,14,32,12992,649.6,12342.4,5684,6658.4,45227,10,Oct,2023
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",None,323,15,25,8075,403.75,7671.25,4845,2826.25,45160,8,Aug,2023
Government,Canada,Paseo,"Government,Canada,Paseo",None,497,19,34,16898,844.9,16053.1,9443,6610.1,45244,11,Nov,2023
Government,Germany,Paseo,"Government,Germany,Paseo",None,249,12,20,4980,249,4731,2988,1743,45372,3,Mar,2024
Government,Mexico,Velo,"Government,Mexico,Velo",None,414,17,30,12420,621,11799,7038,4761,45607,11,Nov,2024
Enterprise,France,Velo,"Enterprise,France,Velo",None,227,14,16,3632,181.6,3450.4,3178,272.4,45247,11,Nov,2023
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",None,890,12,24,21360,1068,20292,10680,9612,45147,8,Aug,2023
Government,Germany,Velo,"Government,Germany,Velo",None,647,10,28,18116,905.8,17210.2,6470,10740.2,45591,10,Oct,2024
Channel Partners,Germany,Velo,"Channel Partners,Germany,Velo",None,525,12,24,12600,630,11970,6300,5670,45574,10,Oct,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",None,490,15,35,17150,857.5,16292.5,7350,8942.5,45161,8,Aug,2023
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",None,835,16,38,31730,1586.5,30143.5,13360,16783.5,45065,5,May,2023
Small Business,Canada,VTT,"Small Business,Canada,VTT",None,190,20,20,3800,190,3610,3800,-190,45469,6,Jun,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",None,454,20,24,10896,544.8,10351.2,9080,1271.2,45133,7,Jul,2023
Midmarket,France,VTT,"Midmarket,France,VTT",None,454,20,23,10442,522.1,9919.9,9080,839.9,45736,3,Mar,2025
Midmarket,Germany,VTT,"Midmarket,Germany,VTT",None,651,10,21,13671,683.55,12987.45,6510,6477.45,45053,5,May,2023
Government,France,VTT,"Government,France,VTT",None,976,14,16,15616,780.8,14835.2,13664,1171.2,45713,2,Feb,2025
Small Business,France,VTT,"Small Business,France,VTT",None,348,15,32,11136,556.8,10579.2,5220,5359.2,45281,12,Dec,2023
Government,Canada,VTT,"Government,Canada,VTT",None,605,20,32,19360,968,18392,12100,6292,45269,12,Dec,2023
Government,France,Amarilla,"Government,France,Amarilla",None,178,20,20,3560,178,3382,3560,-178,45613,11,Nov,2024
Channel Partners,USA,Amarilla,"Channel Partners,USA,Amarilla",None,408,15,26,10608,530.4,10077.6,6120,3957.6,45336,2,Feb,2024
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",None,513,12,35,17955,897.75,17057.25,6156,10901.25,45616,11,Nov,2024
Government,France,Amarilla,"Government,France,Amarilla",None,39,20,20,780,7.8,772.2,780,-7.8,45087,6,Jun,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",None,390,13,16,6240,312,5928,5070,858,45043,4,Apr,2023
Channel Partners,USA,Amarilla,"Channel Partners,USA,Amarilla",None,439,15,26,11414,570.7,10843.3,6585,4258.3,45196,9,Sep,2023
Government,USA,Amarilla,"Government,USA,Amarilla",None,357,10,30,10710,535.5,10174.5,3570,6604.5,45562,9,Sep,2024
Midmarket,USA,Amarilla,"Midmarket,USA,Amarilla",None,743,15,16,11888,594.4,11293.6,11145,148.6,45113,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Low,360,13,27,9720,486,9234,4680,4554,45362,3,Mar,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Low,664,15,33,21912,1095.6,20816.4,9960,10856.4,45113,7,Jul,2023
Government,France,Paseo,"Government,France,Paseo",Low,141,13,27,3807,190.35,3616.65,1833,1783.65,45428,5,May,2024
Government,France,Velo,"Government,France,Velo",Low,445,14,30,13350,667.5,12682.5,6230,6452.5,45724,3,Mar,2025
Government,Canada,VTT,"Government,Canada,VTT",Low,788,20,32,25216,1260.8,23955.2,15760,8195.2,45458,6,Jun,2024
Channel Partners,USA,Carretera,"Channel Partners,USA,Carretera",Low,907,13,21,19047,952.35,18094.65,11791,6303.65,45165,8,Aug,2023
Government,Mexico,Carretera,"Government,Mexico,Carretera",Low,369,20,36,13284,664.2,12619.8,7380,5239.8,45657,12,Dec,2024
Government,USA,Carretera,"Government,USA,Carretera",Low,924,16,34,31416,1570.8,29845.2,14784,15061.2,45569,10,Oct,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Low,590,12,38,22420,1121,21299,7080,14219,45294,1,Jan,2024
Enterprise,USA,Carretera,"Enterprise,USA,Carretera",Low,360,14,18,6480,324,6156,5040,1116,45385,4,Apr,2024
Channel Partners,France,Carretera,"Channel Partners,France,Carretera",Low,78,14,21,1638,81.9,1556.1,1092,464.1,45315,1,Jan,2024
Channel Partners,Germany,Carretera,"Channel Partners,Germany,Carretera",Low,536,13,25,13400,670,12730,6968,5762,45554,9,Sep,2024
Small Business,Mexico,Carretera,"Small Business,Mexico,Carretera",Low,828,15,32,26496,1324.8,25171.2,12420,12751.2,45689,2,Feb,2025
Government,Mexico,Carretera,"Government,Mexico,Carretera",Low,837,20,36,30132,1506.6,28625.4,16740,11885.4,45285,12,Dec,2023
Government,France,Carretera,"Government,France,Carretera",Low,387,12,18,6966,348.3,6617.7,4644,1973.7,45408,4,Apr,2024
Midmarket,Mexico,Montana,"Midmarket,Mexico,Montana",Low,102,19,37,3774,188.7,3585.3,1938,1647.3,45496,7,Jul,2024
Small Business,USA,Montana,"Small Business,USA,Montana",Low,562,11,20,11240,562,10678,6182,4496,45208,10,Oct,2023
Government,France,Montana,"Government,France,Montana",Low,916,16,26,23816,1190.8,22625.2,14656,7969.2,45578,10,Oct,2024
Government,Canada,Montana,"Government,Canada,Montana",Low,606,20,26,15756,787.8,14968.2,12120,2848.2,45408,4,Apr,2024
Small Business,USA,Montana,"Small Business,USA,Montana",Low,491,11,20,9820,491,9329,5401,3928,45231,11,Nov,2023
Enterprise,USA,Montana,"Enterprise,USA,Montana",Low,754,14,24,18096,904.8,17191.2,10556,6635.2,45687,1,Jan,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Low,665,13,37,24605,1230.25,23374.75,8645,14729.75,45653,12,Dec,2024
Government,USA,Paseo,"Government,USA,Paseo",Low,456,12,21,9576,478.8,9097.2,5472,3625.2,45133,7,Jul,2023
Enterprise,USA,Paseo,"Enterprise,USA,Paseo",Low,666,10,29,19314,965.7,18348.3,6660,11688.3,45408,4,Apr,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Low,665,19,36,23940,1197,22743,12635,10108,45033,4,Apr,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Low,256,12,19,4864,243.2,4620.8,3072,1548.8,45239,11,Nov,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Low,560,14,27,15120,756,14364,7840,6524,45181,9,Sep,2023
Channel Partners,Germany,Paseo,"Channel Partners,Germany,Paseo",Low,581,20,20,11620,581,11039,11620,-581,45672,1,Jan,2025
Small Business,USA,Paseo,"Small Business,USA,Paseo",Low,872,19,22,19184,959.2,18224.8,16568,1656.8,45220,10,Oct,2023
Government,France,Paseo,"Government,France,Paseo",Low,284,13,27,7668,383.4,7284.6,3692,3592.6,45366,3,Mar,2024
Government,France,Velo,"Government,France,Velo",Low,867,14,30,26010,1300.5,24709.5,12138,12571.5,45335,2,Feb,2024
Government,Mexico,Velo,"Government,Mexico,Velo",Low,795,17,30,23850,1192.5,22657.5,13515,9142.5,45462,6,Jun,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Low,771,16,38,29298,1464.9,27833.1,12336,15497.1,45467,6,Jun,2024
Enterprise,USA,Velo,"Enterprise,USA,Velo",Low,318,15,35,11130,556.5,10573.5,4770,5803.5,45355,3,Mar,2024
Government,Canada,Velo,"Government,Canada,Velo",Low,521,13,28,14588,729.4,13858.6,6773,7085.6,45243,11,Nov,2023
Government,Germany,VTT,"Government,Germany,VTT",Low,528,17,19,10032,501.6,9530.4,8976,554.4,45405,4,Apr,2024
Government,Canada,VTT,"Government,Canada,VTT",Low,982,20,32,31424,1571.2,29852.8,19640,10212.8,45117,7,Jul,2023
Enterprise,USA,VTT,"Enterprise,USA,VTT",Low,287,15,30,8610,430.5,8179.5,4305,3874.5,45114,7,Jul,2023
Enterprise,France,VTT,"Enterprise,France,VTT",Low,313,20,31,9703,485.15,9217.85,6260,2957.85,45494,7,Jul,2024
Small Business,Germany,VTT,"Small Business,Germany,VTT",Low,540,17,20,10800,540,10260,9180,1080,45439,5,May,2024
Small Business,Mexico,VTT,"Small Business,Mexico,VTT",Low,944,13,38,35872,1793.6,34078.4,12272,21806.4,45089,6,Jun,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Low,990,15,34,33660,1683,31977,14850,17127,45611,11,Nov,2024
Enterprise,France,VTT,"Enterprise,France,VTT",Low,164,20,31,5084,254.2,4829.8,3280,1549.8,45309,1,Jan,2024
Channel Partners,USA,Amarilla,"Channel Partners,USA,Amarilla",Low,97,15,26,2522,126.1,2395.9,1455,940.9,45540,9,Sep,2024
Midmarket,France,Amarilla,"Midmarket,France,Amarilla",Low,488,10,24,11712,585.6,11126.4,4880,6246.4,45230,10,Oct,2023
Enterprise,Canada,Carretera,"Enterprise,Canada,Carretera",Low,569,15,30,17070,853.5,16216.5,8535,7681.5,45108,7,Jul,2023
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Low,300,12,38,11400,570,10830,3600,7230,45286,12,Dec,2023
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",Low,682,11,24,16368,818.4,15549.6,7502,8047.6,45285,12,Dec,2023
Government,France,Carretera,"Government,France,Carretera",Low,782,12,18,14076,703.8,13372.2,9384,3988.2,45715,2,Feb,2025
Government,Canada,Carretera,"Government,Canada,Carretera",Low,674,16,24,16176,808.8,15367.2,10784,4583.2,45216,10,Oct,2023
Channel Partners,USA,Montana,"Channel Partners,USA,Montana",Low,563,16,33,18579,928.95,17650.05,9008,8642.05,45139,8,Aug,2023
Government,USA,Montana,"Government,USA,Montana",Low,844,20,17,14348,717.4,13630.6,16880,-3249.4,45754,4,Apr,2025
Channel Partners,Mexico,Montana,"Channel Partners,Mexico,Montana",Low,846,13,24,20304,1015.2,19288.8,10998,8290.8,45035,4,Apr,2023
Enterprise,Mexico,Montana,"Enterprise,Mexico,Montana",Low,759,16,31,23529,1176.45,22352.55,12144,10208.55,45477,7,Jul,2024
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",Low,26,15,25,650,6.5,643.5,390,253.5,45731,3,Mar,2025
Small Business,France,Paseo,"Small Business,France,Paseo",Low,948,10,24,22752,1137.6,21614.4,9480,12134.4,45276,12,Dec,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Low,312,17,28,8736,436.8,8299.2,5304,2995.2,45134,7,Jul,2023
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",Low,708,14,32,22656,1132.8,21523.2,9912,11611.2,45107,6,Jun,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Low,544,12,19,10336,516.8,9819.2,6528,3291.2,45696,2,Feb,2025
Channel Partners,Canada,Paseo,"Channel Partners,Canada,Paseo",Low,838,17,35,29330,1466.5,27863.5,14246,13617.5,45409,4,Apr,2024
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Low,126,13,19,2394,119.7,2274.3,1638,636.3,45231,11,Nov,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Low,165,12,19,3135,156.75,2978.25,1980,998.25,45117,7,Jul,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",Low,29,18,36,1044,52.2,991.8,522,469.8,45331,2,Feb,2024
Small Business,Canada,Paseo,"Small Business,Canada,Paseo",Low,266,17,32,8512,425.6,8086.4,4522,3564.4,45031,4,Apr,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Low,120,19,34,4080,204,3876,2280,1596,45086,6,Jun,2023
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",Low,38,14,21,798,7.98,790.02,532,258.02,45111,7,Jul,2023
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Low,112,13,37,4144,207.2,3936.8,1456,2480.8,45413,5,May,2024
Government,USA,Paseo,"Government,USA,Paseo",Low,529,12,21,11109,555.45,10553.55,6348,4205.55,45254,11,Nov,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",Low,432,18,36,15552,777.6,14774.4,7776,6998.4,45293,1,Jan,2024
Channel Partners,Mexico,Paseo,"Channel Partners,Mexico,Paseo",Low,701,18,26,18226,911.3,17314.7,12618,4696.7,45655,12,Dec,2024
Government,USA,Velo,"Government,USA,Velo",Low,813,12,24,19512,975.6,18536.4,9756,8780.4,45207,10,Oct,2023
Government,Germany,Velo,"Government,Germany,Velo",Low,684,10,28,19152,957.6,18194.4,6840,11354.4,45209,10,Oct,2023
Government,Germany,Velo,"Government,Germany,Velo",Low,709,10,28,19852,992.6,18859.4,7090,11769.4,45695,2,Feb,2025
Enterprise,Germany,Velo,"Enterprise,Germany,Velo",Low,780,12,17,13260,663,12597,9360,3237,45672,1,Jan,2025
Enterprise,Mexico,Velo,"Enterprise,Mexico,Velo",Low,329,16,22,7238,361.9,6876.1,5264,1612.1,45679,1,Jan,2025
Channel Partners,France,Velo,"Channel Partners,France,Velo",Low,368,11,29,10672,533.6,10138.4,4048,6090.4,45101,6,Jun,2023
Government,Mexico,Velo,"Government,Mexico,Velo",Low,330,17,30,9900,495,9405,5610,3795,45029,4,Apr,2023
Channel Partners,Mexico,Velo,"Channel Partners,Mexico,Velo",Low,608,10,29,17632,881.6,16750.4,6080,10670.4,45697,2,Feb,2025
Enterprise,Mexico,VTT,"Enterprise,Mexico,VTT",Low,683,13,36,24588,1229.4,23358.6,8879,14479.6,45654,12,Dec,2024
Small Business,Germany,VTT,"Small Business,Germany,VTT",Low,132,17,20,2640,132,2508,2244,264,45071,5,May,2023
Government,Germany,VTT,"Government,Germany,VTT",Low,616,17,19,11704,585.2,11118.8,10472,646.8,45205,10,Oct,2023
Enterprise,Canada,VTT,"Enterprise,Canada,VTT",Low,821,14,36,29556,1477.8,28078.2,11494,16584.2,45480,7,Jul,2024
Government,USA,VTT,"Government,USA,VTT",Low,573,19,23,13179,658.95,12520.05,10887,1633.05,45455,6,Jun,2024
Government,Mexico,VTT,"Government,Mexico,VTT",Low,816,15,34,27744,1387.2,26356.8,12240,14116.8,45471,6,Jun,2024
Small Business,Germany,Amarilla,"Small Business,Germany,Amarilla",Low,857,10,22,18854,942.7,17911.3,8570,9341.3,45247,11,Nov,2023
Small Business,Mexico,Amarilla,"Small Business,Mexico,Amarilla",Low,586,14,36,21096,1054.8,20041.2,8204,11837.2,45061,5,May,2023
Enterprise,Germany,Amarilla,"Enterprise,Germany,Amarilla",Low,445,12,35,15575,778.75,14796.25,5340,9456.25,45227,10,Oct,2023
Government,Germany,Amarilla,"Government,Germany,Amarilla",Low,393,13,16,6288,314.4,5973.6,5109,864.6,45367,3,Mar,2024
Government,USA,Amarilla,"Government,USA,Amarilla",Low,989,10,30,29670,1483.5,28186.5,9890,18296.5,45693,2,Feb,2025
Government,France,Amarilla,"Government,France,Amarilla",Low,982,20,20,19640,982,18658,19640,-982,45531,8,Aug,2024
Small Business,Canada,Amarilla,"Small Business,Canada,Amarilla",Low,145,12,29,4205,210.25,3994.75,1740,2254.75,45414,5,May,2024
Enterprise,France,Carretera,"Enterprise,France,Carretera",Low,238,16,20,4760,238,4522,3808,714,45515,8,Aug,2024
Government,Germany,Carretera,"Government,Germany,Carretera",Low,525,15,38,19950,997.5,18952.5,7875,11077.5,45577,10,Oct,2024
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",Low,996,11,24,23904,1195.2,22708.8,10956,11752.8,45689,2,Feb,2025
Channel Partners,USA,Carretera,"Channel Partners,USA,Carretera",Low,796,13,21,16716,835.8,15880.2,10348,5532.2,45508,8,Aug,2024
Channel Partners,Canada,Carretera,"Channel Partners,Canada,Carretera",Low,858,12,38,32604,1630.2,30973.8,10296,20677.8,45092,6,Jun,2023
Government,Germany,Montana,"Government,Germany,Montana",Low,596,12,20,11920,596,11324,7152,4172,45380,3,Mar,2024
Channel Partners,France,Montana,"Channel Partners,France,Montana",Low,911,11,37,33707,1685.35,32021.65,10021,22000.65,45246,11,Nov,2023
Government,France,Montana,"Government,France,Montana",Low,479,16,26,12454,622.7,11831.3,7664,4167.3,45337,2,Feb,2024
Government,Germany,Montana,"Government,Germany,Montana",Low,595,12,20,11900,595,11305,7140,4165,45316,1,Jan,2024
Enterprise,France,Montana,"Enterprise,France,Montana",Low,235,16,26,6110,305.5,5804.5,3760,2044.5,45434,5,May,2024
Enterprise,Germany,Montana,"Enterprise,Germany,Montana",Low,936,13,29,27144,1357.2,25786.8,12168,13618.8,45060,5,May,2023
Small Business,France,Paseo,"Small Business,France,Paseo",Low,388,10,24,9312,465.6,8846.4,3880,4966.4,45495,7,Jul,2024
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",Low,131,14,21,2751,137.55,2613.45,1834,779.45,45204,10,Oct,2023
Channel Partners,France,Paseo,"Channel Partners,France,Paseo",Low,137,18,36,4932,246.6,4685.4,2466,2219.4,45155,8,Aug,2023
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Low,870,17,28,24360,1218,23142,14790,8352,45674,1,Jan,2025
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Low,169,13,19,3211,160.55,3050.45,2197,853.45,45141,8,Aug,2023
Channel Partners,USA,Paseo,"Channel Partners,USA,Paseo",Low,351,14,32,11232,561.6,10670.4,4914,5756.4,45032,4,Apr,2023
Enterprise,Canada,Paseo,"Enterprise,Canada,Paseo",Low,790,14,21,16590,829.5,15760.5,11060,4700.5,45234,11,Nov,2023
Midmarket,Germany,Paseo,"Midmarket,Germany,Paseo",Low,789,14,27,21303,1065.15,20237.85,11046,9191.85,45461,6,Jun,2024
Enterprise,France,Paseo,"Enterprise,France,Paseo",Low,146,19,36,5256,262.8,4993.2,2774,2219.2,45167,8,Aug,2023
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Low,886,13,19,16834,841.7,15992.3,11518,4474.3,45405,4,Apr,2024
Enterprise,Canada,Velo,"Enterprise,Canada,Velo",Low,217,16,38,8246,412.3,7833.7,3472,4361.7,45515,8,Aug,2024
Small Business,USA,VTT,"Small Business,USA,VTT",Low,198,15,34,6732,336.6,6395.4,2970,3425.4,45061,5,May,2023
Channel Partners,Mexico,VTT,"Channel Partners,Mexico,VTT",Low,831,15,28,23268,1163.4,22104.6,12465,9639.6,45578,10,Oct,2024
Enterprise,Germany,VTT,"Enterprise,Germany,VTT",Low,727,20,37,26899,1344.95,25554.05,14540,11014.05,45704,2,Feb,2025
Small Business,Canada,VTT,"Small Business,Canada,VTT",Low,991,20,20,19820,991,18829,19820,-991,45162,8,Aug,2023
Government,Mexico,VTT,"Government,Mexico,VTT",Low,394,15,34,13396,669.8,12726.2,5910,6816.2,45573,10,Oct,2024
Midmarket,Germany,VTT,"Midmarket,Germany,VTT",Low,564,10,21,11844,592.2,11251.8,5640,5611.8,45529,8,Aug,2024
Government,Canada,Carretera,"Government,Canada,Carretera",Low,127,16,24,3048,152.4,2895.6,2032,863.6,45218,10,Oct,2023
Government,Mexico,Paseo,"Government,Mexico,Paseo",Low,620,16,31,19220,961,18259,9920,8339,45372,3,Mar,2024
Government,Canada,Velo,"Government,Canada,Velo",Low,943,13,28,26404,1320.2,25083.8,12259,12824.8,45604,11,Nov,2024
Channel Partners,Germany,VTT,"Channel Partners,Germany,VTT",Low,536,20,24,12864,643.2,12220.8,10720,1500.8,45239,11,Nov,2023
Midmarket,Mexico,Montana,"Midmarket,Mexico,Montana",Low,408,19,37,15096,754.8,14341.2,7752,6589.2,45169,8,Aug,2023
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",Low,988,14,38,37544,1877.2,35666.8,13832,21834.8,45609,11,Nov,2024
Midmarket,France,Paseo,"Midmarket,France,Paseo",Low,709,15,33,23397,1169.85,22227.15,10635,11592.15,45476,7,Jul,2024
Government,USA,Velo,"Government,USA,Velo",Low,482,12,24,11568,578.4,10989.6,5784,5205.6,45423,5,May,2024
Government,Canada,Carretera,"Government,Canada,Carretera",Low,224,16,24,5376,268.8,5107.2,3584,1523.2,45102,6,Jun,2023
Small Business,Germany,Carretera,"Small Business,Germany,Carretera",Low,730,11,24,17520,876,16644,8030,8614,45530,8,Aug,2024
Government,USA,Carretera,"Government,USA,Carretera",Low,681,16,34,23154,1157.7,21996.3,10896,11100.3,45672,1,Jan,2025
Midmarket,Canada,Montana,"Midmarket,Canada,Montana",Low,148,10,36,5328,266.4,5061.6,1480,3581.6,45275,12,Dec,2023
Small Business,Germany,Montana,"Small Business,Germany,Montana",Low,47,11,29,1363,68.15,1294.85,517,777.85,45267,12,Dec,2023
Government,Canada,Montana,"Government,Canada,Montana",Low,580,20,26,15080,754,14326,11600,2726,45408,4,Apr,2024
Small Business,Germany,Montana,"Small Business,Germany,Montana",Low,310,11,29,8990,449.5,8540.5,3410,5130.5,45069,5,May,2023
Enterprise,Mexico,Montana,"Enterprise,Mexico,Montana",Low,545,16,31,16895,844.75,16050.25,8720,7330.25,45286,12,Dec,2023
Government,Canada,Paseo,"Government,Canada,Paseo",Low,286,19,34,9724,486.2,9237.8,5434,3803.8,45679,1,Jan,2025
Enterprise,Germany,Paseo,"Enterprise,Germany,Paseo",Low,129,13,19,2451,122.55,2328.45,1677,651.45,45374,3,Mar,2024
Small Business,Germany,Paseo,"Small Business,Germany,Paseo",Low,106,17,28,2968,148.4,2819.6,1802,1017.6,45722,3,Mar,2025
Small Business,USA,Paseo,"Small Business,USA,Paseo",Low,303,19,22,6666,333.3,6332.7,5757,575.7,45276,12,Dec,2023
Government,USA,Paseo,"Government,USA,Paseo",Low,839,12,21,17619,880.95,16738.05,10068,6670.05,45134,7,Jul,2023
Enterprise,France,Paseo,"Enterprise,France,Paseo",Low,838,19,36,30168,1508.4,28659.6,15922,12737.6,45232,11,Nov,2023
Midmarket,Canada,Paseo,"Midmarket,Canada,Paseo",Low,907,15,25,22675,1133.75,21541.25,13605,7936.25,45639,12,Dec,2024
Government,Canada,Paseo,"Government,Canada,Paseo",Low,271,19,34,9214,460.7,8753.3,5149,3604.3,45078,6,Jun,2023
Government,USA,Paseo,"Government,USA,Paseo",Low,743,12,21,15603,780.15,14822.85,8916,5906.85,45705,2,Feb,2025
Midmarket,USA,Paseo,"Midmarket,USA,Paseo",Low,748,13,37,27676,1383.8,26292.2,9724,16568.2,45274,12,Dec,2023
Midmarket,Mexico,Paseo,"Midmarket,Mexico,Paseo",Low,863,14,38,32794,1639.7,31154.3,12082,19072.3,45092,6,Jun,2023
Government,USA,Paseo,"Government,USA,Paseo",Low,17,12,21,357,3.57,353.43,204,149.43,45288,12,Dec,2023
Enterprise,Mexico,Paseo,"Enterprise,Mexico,Paseo",Low,257,12,19,4883,244.15,4638.85,3084,1554.85,45536,9,Sep,2024
Channel Partners,USA,Velo,"Channel Partners,USA,Velo",Low,912,12,30,27360,1368,25992,10944,15048,45252,11,Nov,2023
Government,Canada,Velo,"Government,Canada,Velo",Low,143,13,28,4004,200.2,3803.8,1859,1944.8,45286,12,Dec,2023
Government,France,Velo,"Government,France,Velo",Low,613,14,30,18390,919.5,17470.5,8582,8888.5,45478,7,Jul,2024
Channel Partners,France,VTT,"Channel Partners,France,VTT",Low,535,18,19,10165,508.25,9656.75,9630,26.75,45638,12,Dec,2024
Government,USA,VTT,"Government,USA,VTT",Low,210,19,23,4830,241.5,4588.5,3990,598.5,45088,6,Jun,2023
Government,France,VTT,"Government,France,VTT",Low,251,14,16,4016,200.8,3815.2,3514,301.2,45301,1,Jan,2024
